"origin","date","heading","authors","id","url","dblp_url","std.novelty","positive","negative","subjectivity","max.betweenness","new.terms","rising.terms","established.terms"
"ICALT","2010","Identifying Animals with Dynamic Location-aware and Semantic Hierarchy-Based Image Browsing for Different Cognitive Style Learners.","Dunwei Wen, Ming-Chi Liu, Yueh-Min Huang, Kinshuk, Pi-Hsia Hung","672","http://dx.doi.org/10.1109/ICALT.2010.100","db/conf/icalt/icalt2010.html#WenLHKH10","0.15985482904211","0.0697674418604651","0.0232558139534884","0.0930232558139535","0.0260216467",NA,"besid",NA
"ICALT","2010","Relationships between E-Learning Systems and Learning Outcomes: A Path Analysis Model.","Sean Eom","681","http://dx.doi.org/10.1109/ICALT.2010.147","db/conf/icalt/icalt2010.html#Eom10","-0.477880045840034","0.0555555555555556","0","0.0555555555555556","0",NA,NA,"path"
"ICALT","2010","Multi-User 3D Virtual Environment for Spanish Learning: A Wonderland Experience.","María Blanca Ibáñez, José Jesús García Rueda, Sergio Galán, David Maroto, Diego Morillo, Carlos Delgado Kloos","688","http://dx.doi.org/10.1109/ICALT.2010.132","db/conf/icalt/icalt2010.html#IbanezGGMMK10","0.0392995006943178","0.0609756097560976","0.0121951219512195","0.0731707317073171","0.005255363",NA,NA,"motiv"
"ICALT","2010","Using Tangible Learning Companions in English Education.","Yi Hsuan Wang, Shelley Shwu-Ching Young, Jyh-Shing Roger Jang","691","http://dx.doi.org/10.1109/ICALT.2010.190","db/conf/icalt/icalt2010.html#WangYJ10","-0.50865771668168","0.0701754385964912","0","0.0701754385964912","0.0007855506",NA,"besid,tangibl","motiv"
"ICALT","2010","Learner Control on Feedback: A New Extension to Adaptive Learning?","Mieke Vandewaetere, Kelly Wauters","702","http://dx.doi.org/10.1109/ICALT.2010.117","db/conf/icalt/icalt2010.html#VandewaetereW10","-0.0149974286764374","0.14","0.02","0.16","7.52176837376e-08",NA,NA,"differ,motiv"
"ICALT","2010","An Architecture for Layering and Integration of Learning Ontologies, Applied to Personal Learning Environments and Cloud Learning Environments.","Alexander Mikroyannidis, Paul Lefrere, Peter Scott","703","http://dx.doi.org/10.1109/ICALT.2010.33","db/conf/icalt/icalt2010.html#MikroyannidisLS10","0.0796853212902269","0.0508474576271186","0.0169491525423729","0.0677966101694915","0.0016481295",NA,"ples","activ"
"ICALT","2010","Ontology-Based Solution for Personalized Recommendations in E-Learning Systems. Methodological Aspects and Evaluation Criterias.","Mihaela Brut, Florence Sedes","706","http://dx.doi.org/10.1109/ICALT.2010.136","db/conf/icalt/icalt2010.html#BrutS10","-0.0994504121565501","0.125","0.0416666666666667","0.166666666666667","0",NA,NA,"profil"
"ICALT","2010","Prediction of Players Motivational States Using Electrophysiological Measures during Serious Game Play.","Lotfi Derbali, Claude Frasson","710","http://dx.doi.org/10.1109/ICALT.2010.143","db/conf/icalt/icalt2010.html#DerbaliF10","0.202873334328096","0.166666666666667","0.0166666666666667","0.183333333333333","2.10985602884027e-05","heart,skin,wave","serious","conduct,game,motiv"
"ICALT","2010","Design and Evaluation of an Affective Interface of the E-learning Systems.","Hui-Chun Chuang, Chin-Yeh Wang, Gwo-Dong Chen, Chen-Chung Liu, Baw-Jhiune Liu","735","http://dx.doi.org/10.1109/ICALT.2010.62","db/conf/icalt/icalt2010.html#ChuangWCLL10","-0.0683184674178793","0.125","0.075","0.2","0.0044139776",NA,"negat","emot"
"ICALT","2010","Learning Technology Standards Adoption Process Improvement and Output Legitimacy.","Paul A. Hollins, Tore Hoel","738","http://dx.doi.org/10.1109/ICALT.2010.122","db/conf/icalt/icalt2010.html#HollinsH10","-0.163350101494222","0.123076923076923","0","0.123076923076923","0.0003369",NA,NA,"activ"
"ICALT","2010","A Collaborative Mobile Virtual Campus System Based on Location-Based Dynamic Grouping.","Qing Tan, Kinshuk, Yu-Lin Jeng, Yueh-Min Huang","740","http://dx.doi.org/10.1109/ICALT.2010.11","db/conf/icalt/icalt2010.html#TanKJH10","0.0274709218322708","0.0930232558139535","0","0.0930232558139535","0.0260216467",NA,NA,NA
"ICALT","2010","Remote Permission Management in Third-Party Tools and e-Learning Systems.","Jorge Fontenla González, Manuel Caeiro Rodríguez, Martín Llamas Nistal","741","http://dx.doi.org/10.1109/ICALT.2010.148","db/conf/icalt/icalt2010.html#GonzalezRN10","0.0219240044550607","0.0612244897959184","0.0204081632653061","0.0816326530612245","0.000114457",NA,NA,NA
"ICALT","2010","From Mini Rover Programs to Algebraic Expressions.","G. Barbara Demo","743","http://dx.doi.org/10.1109/ICALT.2010.95","db/conf/icalt/icalt2010.html#Demo10","0.134360955995569","0.0352941176470588","0.0235294117647059","0.0588235294117647","0",NA,NA,"activ,motiv,path"
"ICALT","2010","Retrieval Information Model for Moodle Data Visualization.","Diego Alonso Gómez Aguilar, Miguel Ángel Conde González, Roberto Therón, Francisco José García Peñalvo","744","http://dx.doi.org/10.1109/ICALT.2010.150","db/conf/icalt/icalt2010.html#AguilarGTP10","-0.562645342077427","0.163265306122449","0.0408163265306122","0.204081632653061","4.513061024257e-07",NA,NA,"tutor"
"ICALT","2010","Towards an Enhanced Approach for Peer-Assessment Activities.","Mohammad Al-Smadi, Christian Gütl, Frank Kappe","751","http://dx.doi.org/10.1109/ICALT.2010.181","db/conf/icalt/icalt2010.html#Al-SmadiGK10","0.0621381007392713","0.148936170212766","0","0.148936170212766","1.504353674752e-07",NA,NA,"conduct"
"ICALT","2010","Students Attitude and Learning Effectiveness of Emotional Agents.","Konstantina Chatzara, C. J. Karagiannidis, Demosthenes Stamatis","755","http://dx.doi.org/10.1109/ICALT.2010.159","db/conf/icalt/icalt2010.html#ChatzaraKS10","0.00692331680715686","0.13953488372093","0","0.13953488372093","0",NA,NA,"emot"
"ICALT","2010","Game-play as Knowledge Transformation Process for Learning.","Ming-Puu Chen, Chun-Yi Shen","794","http://dx.doi.org/10.1109/ICALT.2010.219","db/conf/icalt/icalt2010.html#ChenS10","-0.0714285714285713","0.116279069767442","0","0.116279069767442","6.2762385175151e-06",NA,"gameplay","game"
"ICALT","2010","The Design and Application of an Automatic Course Generation System for Large-Scale Education.","Xiaohong Tan, Carsten Ullrich, Yan Wang, Ruimin Shen","797","http://dx.doi.org/10.1109/ICALT.2010.172","db/conf/icalt/icalt2010.html#TanUWS10","0.0613206718378847","0.0595238095238095","0","0.0595238095238095","0.0036568967",NA,NA,NA
"ICALT","2010","Prete-a-apprendre+: Towards Ubiquitous Wearable Learning.","Imran A. Zualkernan, Nihal Al-Khunaizi, Sara Najar, Nour Nour","806","http://dx.doi.org/10.1109/ICALT.2010.216","db/conf/icalt/icalt2010.html#ZualkernanANN10","0.0805896460846076","0.037037037037037","0","0.037037037037037","2.6251e-05",NA,NA,"game"
"ICALT","2010","Using Interactive Videoconference to Promote Active Learning in a Blended Learning Environment.","Covadonga Rodrigo, José Luis Delgado, Jorge Vega","808","http://dx.doi.org/10.1109/ICALT.2010.187","db/conf/icalt/icalt2010.html#RodrigoDV10","0.0964920970947494","0.115384615384615","0","0.115384615384615","0",NA,NA,"activ,tutor,video"
"ICALT","2010","An Analysis of Students' Intention to Use Ubiquitous Video Game-Based Learning System.","Chun-Yi Shen, Han-Bin Chang, Wen-Chih Chang, Te-Hua Wang","815","http://dx.doi.org/10.1109/ICALT.2010.218","db/conf/icalt/icalt2010.html#ShenCCW10","-0.111167799007432","0.0566037735849057","0.0188679245283019","0.0754716981132075","3.1127e-05","selfreport",NA,"gamebas,video"
"ICALT","2010","Analyzing Contextualized Attention Metadata with Rough Set Methodologies to Support Self-regulated Learning.","Maren Scheffel, Martin Wolpers, Frank Beer","820","http://dx.doi.org/10.1109/ICALT.2010.43","db/conf/icalt/icalt2010.html#ScheffelWB10","-0.324102244257124","0.114285714285714","0.0285714285714286","0.142857142857143","0.0114863487",NA,"selfreflect",NA
"ICALT","2010","Students' Competitive Preferences on Multiuser Wireless Sensor Classroom Interactive Environment.","Ben Chang, Chien Wen Chen","834","http://dx.doi.org/10.1109/ICALT.2010.162","db/conf/icalt/icalt2010.html#ChangC10","0.229485871470581","0","0.02","0.02","0.0001127989","wave","competit",NA
"ICALT","2010","Introducing Students to Aerospace Board Information Systems Using an Embedded Graphics System Simulator.","Pavel Paces, Martin Sipos","835","http://dx.doi.org/10.1109/ICALT.2010.114","db/conf/icalt/icalt2010.html#PacesS10","0.185225987617455","0.0736842105263158","0","0.0736842105263158","0",NA,NA,NA
"ICALT","2010","The Emotional Machine: A Machine Learning Approach to Online Prediction of User's Emotion and Intensity.","Amine Trabelsi, Claude Frasson","845","http://dx.doi.org/10.1109/ICALT.2010.174","db/conf/icalt/icalt2010.html#TrabelsiF10","0.151895808711737","0.105882352941176","0.0117647058823529","0.117647058823529","2.10985602884027e-05",NA,NA,"emot"
"ICALT","2010","A Social Network Analysis Perspective on Student Interaction within the Twitter Microblogging Environment.","Karen Stepanyan, Kerstin Borau, Carsten Ullrich","852","http://dx.doi.org/10.1109/ICALT.2010.27","db/conf/icalt/icalt2010.html#StepanyanBU10","-0.910950779717288","0.1","0","0.1","0.0018988811",NA,"probabilist",NA
"ICALT","2010","Model-Driven Development of Context-aware Adaptive Learning Systems.","Jihen Malek, Mona Laroussi, Alain Derycke, Henda Hajjami Ben Ghézala","861","http://dx.doi.org/10.1109/ICALT.2010.125","db/conf/icalt/icalt2010.html#MalekLDG10","-0.193675355124785","0.127272727272727","0","0.127272727272727","0",NA,NA,"activ"
"ICALT","2010","CARDS: A Metamodel Approach to Aggregate Outcomes of Learning Tools.","Emilio Julio Lorenzo, María Felisa Verdejo","865","http://dx.doi.org/10.1109/ICALT.2010.50","db/conf/icalt/icalt2010.html#LorenzoV10","0.0416851525000904","0.0625","0.03125","0.09375","0",NA,NA,NA
"ICALT","2010","Enabling Communication and Feedback in Mass Lectures.","Mostafa Akbari, Georg Böhm, Ulrik Schroeder","869","http://dx.doi.org/10.1109/ICALT.2010.76","db/conf/icalt/icalt2010.html#AkbariBS10","0.106366796898251","0.120689655172414","0.0172413793103448","0.137931034482759","1.504353674752e-07",NA,NA,NA
"ICALT","2010","A New Approach Based on Modelled Traces to Compute Collaborative and Individual Indicators Human Interaction.","Tarek Djouad, Alain Mille, Christophe Reffay, Mohamed Benmohammed","871","http://dx.doi.org/10.1109/ICALT.2010.21","db/conf/icalt/icalt2010.html#DjouadMRB10","-0.374486386978182","0.087719298245614","0","0.087719298245614","0.0066255497",NA,NA,"path"
"ICALT","2010","Comparing Social Virtual Worlds for Educational Purposes.","Rosa Reis, Paula Escudeiro, Nuno Filipe Escudeiro","893","http://dx.doi.org/10.1109/ICALT.2010.57","db/conf/icalt/icalt2010.html#ReisEE10","-0.0121216546949474","0.0740740740740741","0","0.0740740740740741","0",NA,NA,"activ"
"ICALT","2010","Collaborative Development of an Augmented Reality Application for Digestive and Circulatory Systems Teaching.","David C. Pérez López, Manuel Contero, Mariano Alcañiz Raya","903","http://dx.doi.org/10.1109/ICALT.2010.54","db/conf/icalt/icalt2010.html#LopezCR10","-0.12150076912826","0.169230769230769","0","0.169230769230769","4.889149442945e-07","circulatori","public","game,motiv,video"
"ICALT","2010","Exploiting the Semantic Web for Interactive Relationship Discovery in Technology Enhanced Learning.","Steffen Lohmann, Philipp Heim, Paloma Díaz","906","http://dx.doi.org/10.1109/ICALT.2010.87","db/conf/icalt/icalt2010.html#LohmannHD10","-0.0412115315628382","0.0980392156862745","0","0.0980392156862745","0.0002507763",NA,NA,NA
"ICALT","2010","Design for Off-task Interaction - Rethinking Pedagogy in Technology Enhanced Learning.","Agneta Gulz, Annika Silvervarg, Björn Sjödén","914","http://dx.doi.org/10.1109/ICALT.2010.63","db/conf/icalt/icalt2010.html#GulzSS10","0.0772253693340375","0.142857142857143","0.0285714285714286","0.171428571428571","0","offtask",NA,"game"
"ICALT","2010","Kernel for a Semantic Learning Platform with Adapted Suggestions.","Ioan Szilagyi, Radu Balog-Crisan, Ioan Roxin","917","http://dx.doi.org/10.1109/ICALT.2010.115","db/conf/icalt/icalt2010.html#SzilagyiBR10","-0.0480993300690414","0.0757575757575758","0","0.0757575757575758","0",NA,NA,"path,profil"
"ICALT","2010","Supporting Partially Distributed, Case-Based Learning in an Advanced Undergraduate Course in Usability Engineering.","Hao Jiang, John M. Carroll, Marcela Borge, Craig H. Ganoe","921","http://dx.doi.org/10.1109/ICALT.2010.168","db/conf/icalt/icalt2010.html#JiangCBG10","-0.129384878631564","0","0","0","6.794664097632e-07",NA,NA,"activ"
"ICALT","2010","Technology-enhanced Training for All: Evaluation Results from the Use of the e-Access2Learn Framework.","Demetrios G. Sampson, Panayiotis Zervas","943","http://dx.doi.org/10.1109/ICALT.2010.206","db/conf/icalt/icalt2010.html#SampsonZ10","-1.89498745782298","0.0921052631578947","0","0.0921052631578947","0.0016776176",NA,NA,"activ"
"ICALT","2010","Case-Based Medical E-assessment System.","Rozemary Scarlat, Liana Stanescu, Elvira Popescu, Dumitru Dan Burdescu","984","http://dx.doi.org/10.1109/ICALT.2010.51","db/conf/icalt/icalt2010.html#ScarlatSPB10","0.101822573721856","0.0566037735849057","0.0188679245283019","0.0754716981132075","2.7203728951773e-06",NA,"eassess",NA
"ICALT","2010","AR_Dehaes: An Educational Toolkit Based on Augmented Reality Technology for Learning Engineering Graphics.","Jorge Martín-Gutiérrez, José Luís Saorín, Manuel Contero, Mariano Alcañiz Raya","990","http://dx.doi.org/10.1109/ICALT.2010.45","db/conf/icalt/icalt2010.html#Martin-GutierrezSCR10","0.0422194791920342","0.0909090909090909","0","0.0909090909090909","4.889149442945e-07",NA,NA,NA
"ICALT","2010","Design Study of OER-CC Ontology - A Semantic Web Approach to Describe Open Educational Resources.","Nelson Piedra, Janneth Chicaiza, Jorge López, Edmundo Tovar, Oscar Martínez Bonastre","991","http://dx.doi.org/10.1109/ICALT.2010.64","db/conf/icalt/icalt2010.html#PiedraCLTB10","-0.111540028753456","0.142857142857143","0","0.142857142857143","1.5219761035138e-05",NA,NA,NA
"ICALT","2010","Using Feedback Tags and Sentiment Analysis to Generate Sharable Learning Resources Investigating Automated Sentiment Analysis of Feedback Tags in a Programming Course.","Stephen Cummins, Liz Burd, Andrew Hatch","1004","http://dx.doi.org/10.1109/ICALT.2010.186","db/conf/icalt/icalt2010.html#CumminsBH10","0.134154961812391","0.025974025974026","0.012987012987013","0.038961038961039","1.504353674752e-07",NA,"negat","differ"
"ICALT","2010","Active Sharing of Contextual Learning Experiences among Users in Personal Learning Environments Using a Peer-to-Peer Network.","Amel Bouzeghoub, Ngoc-Kien Do","1009","http://dx.doi.org/10.1109/ICALT.2010.29","db/conf/icalt/icalt2010.html#BouzeghoubD10","0.0416851525000904","0.117647058823529","0","0.117647058823529","0.0008315038",NA,"public",NA
"ICALT","2010","Implementation of Web-Based Dynamic Assessment System and its Application on Science Learning.","Ah-Fur Lai, Chih-Hung Chen, Horng-Yih Lai","1011","http://dx.doi.org/10.1109/ICALT.2010.102","db/conf/icalt/icalt2010.html#LaiCL10","-0.308768864181","0.0769230769230769","0.0192307692307692","0.0961538461538462","3.008707349505e-07",NA,NA,"conduct"
"ICALT","2010","Exploiting Semantic and Social Technologies for Competency Management.","Giovanni Acampora, Matteo Gaeta, Francesco Orciuoli, Pierluigi Ritrovato","1024","http://dx.doi.org/10.1109/ICALT.2010.86","db/conf/icalt/icalt2010.html#AcamporaGOR10","0.0936905154782614","0.147540983606557","0.0491803278688525","0.19672131147541","9.276847660973e-07",NA,NA,"profil"
"ICALT","2010","Implementation of a Remote Analog and Digital Communications Laboratory for e-Learning.","Akram Abu-aisheh, Farid Farahmand","1025","http://dx.doi.org/10.1109/ICALT.2010.101","db/conf/icalt/icalt2010.html#Abu-aishehF10","-1.66168144317765","0.161290322580645","0.032258064516129","0.193548387096774","0",NA,NA,"activ"
"ICALT","2010","Multi-Object Oriented Augmented Reality for Location-Based Adaptive Mobile Learning.","William Chang, Qing Tan, Fang Wei Tao","1032","http://dx.doi.org/10.1109/ICALT.2010.130","db/conf/icalt/icalt2010.html#ChangTT10","-0.134362260651615","0.133333333333333","0","0.133333333333333","0.0003209698",NA,NA,"strategi"
"ICALT","2010","Personalizing Accessibility to E-Learning Environments.","Mohsen Laâbidi, Mohamed Jemni","1034","http://dx.doi.org/10.1109/ICALT.2010.203","db/conf/icalt/icalt2010.html#LaabidiJ10","-0.242118006816237","0.153846153846154","0","0.153846153846154","0.0015743919",NA,NA,NA
"ICALT","2010","Combining Dialogue and Semantics for Learning and Knowledge Maturing: Developing Collaborative Understanding in the Web 2.0 Workplace.","Andrew Ravenscroft, Simone Braun, Tobias Nelkner","1043","http://dx.doi.org/10.1109/ICALT.2010.55","db/conf/icalt/icalt2010.html#RavenscroftBN10","0.0757190868276708","0.103448275862069","0","0.103448275862069","0.0017949948",NA,NA,NA
"ICALT","2010","An Approach for Designing and Implementing a Computerized Adaptive Testing Tool for Applicants with Disabilities.","Monjia Balloumi, Mohsen Laâbidi, Mohamed Jemni","1059","http://dx.doi.org/10.1109/ICALT.2010.201","db/conf/icalt/icalt2010.html#BalloumiLJ10","-0.815682598006407","0.142857142857143","0.0178571428571429","0.160714285714286","0.0015743919",NA,"besid","profil"
"ICALT","2010","Instant Seat Mapping for Student Note Sharing Process.","Motoki Miura, Taro Sugihara, Susumu Kunifuji","1061","http://dx.doi.org/10.1109/ICALT.2010.109","db/conf/icalt/icalt2010.html#MiuraSK10","-0.0831613574069663","0.0727272727272727","0","0.0727272727272727","7.52176837376e-08",NA,NA,"conduct"
"ICALT","2010","Evaluating a Brain-Computer Interface to Categorise Human Emotional Response.","Katie Crowley, Aidan Sliney, Ian Pitt, Dave Murphy","1067","http://dx.doi.org/10.1109/ICALT.2010.81","db/conf/icalt/icalt2010.html#CrowleySPM10","0.314836819288513","0.037037037037037","0","0.037037037037037","0",NA,NA,"conduct"
"ICALT","2010","An Innovative Approach to Improve the Performances of the Research Community.","Claudia Grieco, Giuseppina Rita Mangione, Francesco Orciuoli, Anna Pierri","1074","http://dx.doi.org/10.1109/ICALT.2010.208","db/conf/icalt/icalt2010.html#GriecoMOP10","0.0181647251014498","0.0677966101694915","0","0.0677966101694915","9.276847660973e-07",NA,NA,NA
"ICALT","2010","Towards a Distributed Architecture for Adaptive E-Learning System.","Sarab Al Muhaideb, Salah Hammami, Hassan Mathkour","1086","http://dx.doi.org/10.1109/ICALT.2010.180","db/conf/icalt/icalt2010.html#MuhaidebHM10","0.0422503633115705","0.0886075949367089","0","0.0886075949367089","0",NA,NA,NA
"ICALT","2010","Synote: Designed for all Advanced Learning Technology for Disabled and Non-Disabled People.","Mike Wald","1105","http://dx.doi.org/10.1109/ICALT.2010.205","db/conf/icalt/icalt2010.html#Wald10","-2.0925017966735","0.0571428571428571","0","0.0571428571428571","1.1891616747591e-06",NA,NA,NA
"ICALT","2010","An Approach for the Personalization of Exercises Based on Contextualized Attention Metadata and Semantic Web technologies.","Pedro J. Muñoz Merino, Carlos Delgado Kloos, Martin Wolpers, Martin Friedrich, Mario Muñoz Organero","1111","http://dx.doi.org/10.1109/ICALT.2010.32","db/conf/icalt/icalt2010.html#Munoz-MerinoKWFO10","-0.262605448508725","0.0588235294117647","0.0294117647058824","0.0882352941176471","0.0114863487",NA,NA,NA
"ICALT","2010","An Investigation of the Enhancement and the Formal Description of IMS/QTI Specification for Programming Courses.","Ahlem Harchay, Lilia Cheniti-Belcadhi, Rafik Braham","1120","http://dx.doi.org/10.1109/ICALT.2010.39","db/conf/icalt/icalt2010.html#HarchayCB10","-0.0379743226168796","0.131147540983607","0","0.131147540983607","3.1215338751113e-06",NA,NA,"activ,motiv"
"ICALT","2010","Re-thinking the Forum.","Andrea Camusi, Carlo Giovannella","1121","http://dx.doi.org/10.1109/ICALT.2010.149","db/conf/icalt/icalt2010.html#CamusiG10","0.0886903357422824","0.166666666666667","0","0.166666666666667","6.77e-07",NA,NA,"tutor"
"ICALT","2010","Modeling Adaptive Situations According with Context and Learning Scenarios.","Ana Marilza Pernas, José Palazzo M. de Oliveira, Amel Bouzeghoub","1128","http://dx.doi.org/10.1109/ICALT.2010.126","db/conf/icalt/icalt2010.html#PernasOB10","-0.0110305564907227","0.0444444444444444","0","0.0444444444444444","0.0008315038",NA,NA,"profil"
"ICALT","2010","Integration of External Tools in Virtual Learning Environments: Main Design Issues and Alternatives.","Carlos Alario-Hoyos, Juan I. Asensio-Pérez, Miguel L. Bote-Lorenzo, Eduardo Gómez-Sánchez, Guillermo Vega-Gorgojo, Adolfo Ruiz-Calleja","1149","http://dx.doi.org/10.1109/ICALT.2010.110","db/conf/icalt/icalt2010.html#Alario-HoyosABGVR10","0.0286659390563626","0.046875","0.015625","0.0625","0.0019188367",NA,"besid",NA
"ICALT","2010","A Portal-Based Gradebook - DAG-Based Definition of Assessment Criteria in Higher Education.","Patrick Stalljohann, Ulrik Schroeder","1155","http://dx.doi.org/10.1109/ICALT.2010.23","db/conf/icalt/icalt2010.html#StalljohannS10","-0.0762440050012624","0.0625","0","0.0625","1.504353674752e-07",NA,NA,"activ,motiv"
"ICALT","2010","Effects of Adaptive Reflection Teaching Strategies on Learners' Reflection Levels in a Web-Based Learning Environment.","Nian-Shing Chen, Chun-Wang Wei, Chia-Chi Liu","1158","http://dx.doi.org/10.1109/ICALT.2010.73","db/conf/icalt/icalt2010.html#ChenWL10","-0.0573610652753618","0.0125","0","0.0125","0.0023650826",NA,NA,"conduct,strategi"
"ICALT","2010","Winkball for Schools: An Advanced Video Modelling Technology for Learning Visual and Oral Communication Skills.","James Ohene-Djan","1190","http://dx.doi.org/10.1109/ICALT.2010.193","db/conf/icalt/icalt2010.html#Ohene-Djan10","-0.0174030464067676","0.0666666666666667","0","0.0666666666666667","3.6104488194058e-06",NA,"oral","activ,conduct,video"
"ICALT","2010","Learning Biology with the Animated Agent in Game Based Learning Environment.","Hsin I Yung","1211","http://dx.doi.org/10.1109/ICALT.2010.118","db/conf/icalt/icalt2010.html#Yung10","0.0842984564989606","0.109375","0.015625","0.125","0","circulatori",NA,"game"
"ICALT","2010","A Perspective on Listening Comprehension: How ICT Enable a Chinese as a Foreign Language (CFL) Learner to Achieve Learning Metacognition.","Mei Jen Audrey Shih, Jie-Chi Yang","1219","http://dx.doi.org/10.1109/ICALT.2010.22","db/conf/icalt/icalt2010.html#ShihY10","0.210744915733914","0.205128205128205","0","0.205128205128205","7.52176837376e-08",NA,NA,NA
"ICALT","2010","A Framework for Learning Through Mobile Qualitative Research.","Jorge Torres, César Cárdenas, Eduardo Juárez, Benjamín Valdés, Juan Manuel Dodero","1232","http://dx.doi.org/10.1109/ICALT.2010.18","db/conf/icalt/icalt2010.html#TorresCJVD10","-0.0394383930128556","0.1","0","0.1","0.0019007398",NA,NA,NA
"ICALT","2010","Communication Patterns in Component-Based Intelligent Tutoring Systems.","Géraldine Ruddeck, Alke Martens","1242","http://dx.doi.org/10.1109/ICALT.2010.56","db/conf/icalt/icalt2010.html#RuddeckM10","-0.03605809660406","0.0869565217391304","0.0144927536231884","0.101449275362319","8.273945211138e-07",NA,NA,"tutor"
"ICALT","2010","Expanding the Learning Environment: Combining Physicality and Virtuality - The Internet of Things for eLearning.","Muriel Garreta Domingo, Juan Antonio Mangas Forner","1244","http://dx.doi.org/10.1109/ICALT.2010.211","db/conf/icalt/icalt2010.html#DomingoF10","0.146087436170034","0.032258064516129","0","0.032258064516129","1.504353674752e-07",NA,"tangibl",NA
"ICALT","2010","Pedagogical Deigns and Principles in Vocational Training: The Case of ELEVATE.","Iraklis Paraskakis, Andreas Konstantinidis, Ikaros Tsantekidis","1254","http://dx.doi.org/10.1109/ICALT.2010.138","db/conf/icalt/icalt2010.html#ParaskakisKT10","-0.0104496045629114","0.0833333333333333","0","0.0833333333333333","2.2565305121286e-06",NA,NA,"strategi"
"ICALT","2010","WOntoVLab: A Virtual Laboratory Authorship Process Based on Workflow and Ontologies.","Daniel C. Cugler, Cristiane A. Yaguinuma, Marilde Terezinha Prado Santos","1258","http://dx.doi.org/10.1109/ICALT.2010.194","db/conf/icalt/icalt2010.html#CuglerYS10","-0.0647942749998995","0.157142857142857","0","0.157142857142857","0",NA,NA,NA
"ICALT","2010","Bringing the Social Semantic Web to the Personal Learning Environment.","Vlad Posea, Stefan Trausan-Matu","1263","http://dx.doi.org/10.1109/ICALT.2010.48","db/conf/icalt/icalt2010.html#PoseaT10","-0.109741904046188","0.138888888888889","0","0.138888888888889","0.0009306999",NA,NA,"profil"
"ICALT","2010","Representing Contextual Features of Subtitles in an Educational Context.","Marion A. Hersh, James Ohene-Djan","1269","http://dx.doi.org/10.1109/ICALT.2010.204","db/conf/icalt/icalt2010.html#HershO10","-0.311056583801092","0.05","0.05","0.1","3.6104488194058e-06",NA,NA,"emot,video"
"ICALT","2010","Lab VIEW-Based Integrated Virtual Learning Platform.","Akram Abu-aisheh, Farid Farahmand","1270","http://dx.doi.org/10.1109/ICALT.2010.116","db/conf/icalt/icalt2010.html#Abu-aishehF10a","-1.66168144317765","0.147058823529412","0.0294117647058824","0.176470588235294","0",NA,NA,"activ"
"ICALT","2010","On the Design of Learning Objects Classifiers.","Marcelo Mendoza, Carlos Becerra","1287","http://dx.doi.org/10.1109/ICALT.2010.135","db/conf/icalt/icalt2010.html#MendozaB10","0.141322418517817","0.0465116279069767","0.116279069767442","0.162790697674419","0",NA,NA,NA
"ICALT","2010","Indicators for Supporting the Regulation Process of Learners' Activities and the Teachers' Self-regulation Process.","Aina Lekira, Christophe Després, Pierre Jacoboni","1291","http://dx.doi.org/10.1109/ICALT.2010.107","db/conf/icalt/icalt2010.html#LekiraDJ10","-0.515228816828315","0.0208333333333333","0","0.0208333333333333","0.0043820694",NA,NA,"activ,strategi"
"ICALT","2010","What You Check is What You Get: Authoring with jEditOQMath.","Paul Libbrecht","1294","http://dx.doi.org/10.1109/ICALT.2010.192","db/conf/icalt/icalt2010.html#Libbrecht10","0.126529145088455","0.0909090909090909","0","0.0909090909090909","0",NA,NA,"activ"
"ICALT","2010","Educational Webportals Augmented by Mobile Devices with iFrimousse Architecture.","Florent Carlier, Valérie Renault","1307","http://dx.doi.org/10.1109/ICALT.2010.72","db/conf/icalt/icalt2010.html#CarlierR10","-0.171218701504226","0.153846153846154","0","0.153846153846154","0",NA,NA,"activ,tutor"
"ICALT","2010","A Set of Software Tools to Build an Author Assessment Package on Moodle: Implementing the AEEA Proposal.","Beatriz Eugenia Florián Gaviria, Silvia Baldiris, Ramón Fabregat, Alexis De la Hoz Manotas","1322","http://dx.doi.org/10.1109/ICALT.2010.26","db/conf/icalt/icalt2010.html#GBFM10","-0.0213828444036541","0.0769230769230769","0.0128205128205128","0.0897435897435897","6.111436803682e-07",NA,"eassess",NA
"ICALT","2010","Enabling the Use of Real World Objects to Improve Learning.","Katja Niemann, Martin Wolpers","1324","http://dx.doi.org/10.1109/ICALT.2010.77","db/conf/icalt/icalt2010.html#NiemannW10","0.0524857514361449","0.111111111111111","0","0.111111111111111","0.0114863487",NA,NA,"path"
"ICALT","2010","Engineering of Open Learning Scenarios - The Case of Hop3x Learning Scenarios.","El Amine Ouraiba, Christophe Choquet, Philippe Cottier, Christophe Després, Pierre Jacoboni","1341","http://dx.doi.org/10.1109/ICALT.2010.78","db/conf/icalt/icalt2010.html#OuraibaCCDJ10","-0.377393387363975","0.120689655172414","0.0172413793103448","0.137931034482759","0.0043820694",NA,NA,NA
"ICALT","2010","Similarity Contents Selection Mechanism for Learner's Device Using Delivery Context Ontology and Rules.","Yoonsoo Lee, Hyunoh Doh, Haanwoong Choi, Jaehyuk Cha","1348","http://dx.doi.org/10.1109/ICALT.2010.155","db/conf/icalt/icalt2010.html#LeeDCC10","-0.138608172914884","0.0625","0.025","0.0875","4.7700547770275e-06",NA,NA,"profil"
